,Actual,402,403,404,405
7,-0.228996277,-0.125205618,-0.132154068,-0.144083622,-0.126594949
7,-0.228996277,-0.134083943,-0.177274159,-0.10694621,-0.156301445
7,-0.228996277,-0.13453914,-0.177274159,-0.113568473,-0.180473166
7,-0.228996277,-0.131432461,-0.147036074,-0.140155692,-0.195288956
7,-0.228996277,-0.135593877,-0.158064656,-0.157304828,-0.195288956
7,-0.228996277,-0.120208565,-0.158064656,-0.180613662,-0.195288956
7,-0.228996277,-0.121973204,-0.158064656,-0.180613662,-0.195288956
8,-0.207710266,-0.121973204,-0.139542829,-0.174747212,-0.174197309
8,-0.207710266,-0.142222617,-0.139542829,-0.154706963,-0.174197309
8,-0.207710266,-0.115910757,-0.109395715,-0.119427029,-0.174197309
8,-0.207710266,-0.132616944,-0.074392879,-0.092140108,-0.156959101
8,-0.207710266,-0.147048849,-0.058271418,-0.112880602,-0.152788288
8,-0.207710266,-0.137625267,-0.013864302,-0.069175012,-0.132804695
8,-0.207710266,-0.137625267,-0.014161776,-0.108866452,-0.132804695
8,-0.207710266,-0.132235457,-0.048869276,-0.072797514,-0.132804695
8,-0.207710266,-0.113256565,-0.126514494,-0.088902103,-0.130113726
8,-0.207710266,-0.127325751,-0.110559497,-0.103627976,-0.147552108
8,-0.207710266,-0.143616548,-0.09241073,-0.105083494,-0.113539868
8,-0.207710266,-0.109103015,-0.098380649,-0.114825894,-0.126954937
8,-0.207710266,-0.109103015,-0.087400038,-0.13470526,-0.14610154
8,-0.207710266,-0.087351544,-0.12833674,-0.127025862,-0.14610154
8,-0.207710266,-0.087351544,-0.096938887,-0.123343668,-0.149539495
8,-0.207710266,-0.113730398,-0.152495804,-0.123343668,-0.170891545
8,-0.207710266,-0.113730398,-0.17290654,-0.111340443,-0.170891545
8,-0.207710266,-0.131190516,-0.17290654,-0.144594844,-0.15240183
8,-0.207710266,-0.139459247,-0.174333065,-0.158609462,-0.167682178
8,-0.207710266,-0.100641175,-0.184430615,-0.14892291,-0.152786061
9,-0.143165588,-0.100641175,-0.149099782,-0.132858461,-0.152786061
9,-0.143165588,-0.10821034,-0.162252501,-0.154569203,-0.152786061
9,-0.143165588,-0.132758799,-0.162252501,-0.162446441,-0.137924682
9,-0.143165588,-0.133606881,-0.184416982,-0.168809403,-0.139188026
9,-0.143165588,-0.102378682,-0.184416982,-0.168809403,-0.118084915
9,-0.143165588,-0.077263659,-0.184416982,-0.164543801,-0.137591241
9,-0.143165588,-0.077263659,-0.203826711,-0.183199321,-0.119527764
9,-0.143165588,-0.098876263,-0.167642677,-0.193595458,-0.136867007
9,-0.143165588,-0.076842152,-0.180773122,-0.160316925,-0.134770796
9,-0.143165588,-0.075458343,-0.153100045,-0.161844127,-0.157788399
9,-0.143165588,-0.09935996,-0.153100045,-0.170694551,-0.13482378
9,-0.143165588,-0.118323003,-0.153100045,-0.148861519,-0.151518378
9,-0.143165588,-0.11729956,-0.172526429,-0.148861519,-0.170803688
9,-0.143165588,-0.124891055,-0.151996374,-0.148861519,-0.160900408
9,-0.143165588,-0.073414862,-0.129767027,-0.148861519,-0.130381879
9,-0.143165588,-0.114229105,-0.105167517,-0.146043062,-0.130381879
9,-0.143165588,-0.114229105,-0.123529871,-0.146043062,-0.108659583
9,-0.143165588,-0.127818074,-0.127822185,-0.146043062,-0.081122433
9,-0.143165588,-0.127818074,-0.110651687,-0.164287187,-0.080321344
9,-0.143165588,-0.080626107,-0.117696252,-0.117150371,-0.080321344
9,-0.143165588,-0.060226144,-0.117696252,-0.135265961,-0.07121591
9,-0.143165588,-0.079467646,-0.11958032,-0.120041227,-0.043986894
9,-0.143165588,-0.118526245,-0.089857945,-0.099669994,-0.06424932
9,-0.143165588,-0.118526245,-0.106875016,-0.087690004,-0.060221349
9,-0.143165588,-0.092960582,-0.087283202,-0.072732004,-0.033666098
10,-0.015449524,-0.092960582,-0.074971438,-0.058604951,-0.024119465
10,-0.015449524,-0.045928283,-0.074971438,-0.058604951,-0.01742498
10,-0.015449524,-0.041761254,-0.058595028,-0.05959262,0.000237268
10,-0.015449524,-0.024354971,-0.042640734,-0.081294579,-0.005073313
10,-0.015449524,-0.016791918,-0.042640734,-0.063127582,0.00681873
10,-0.015449524,0.023918988,-0.02628902,-0.043383634,-0.008658682
10,-0.015449524,0.010670228,-0.00689758,-0.043383634,-0.007473098
10,-0.015449524,-0.015326247,-0.029759328,-0.031567815,-0.007473098
10,-0.015449524,0.003050959,-0.046170114,-0.040260887,0.003856897
10,-0.015449524,0.022400921,-0.035026225,-0.059741188,-0.006962339
10,-0.015449524,0.022400921,-0.051417805,-0.077324843,-0.052355743
10,-0.015449524,0.002873156,-0.068376319,-0.038054783,-0.074744124
10,-0.015449524,0.012446857,-0.049522192,-0.038054783,-0.048640836
10,-0.015449524,0.012446857,-0.089477871,-0.039041834,-0.052765262
10,-0.015449524,0.001326955,-0.03683062,-0.020586252,-0.074424498
10,-0.015449524,-0.015646684,-0.007457269,-0.004668638,-0.024423249
10,-0.015449524,-0.015646684,-0.007457269,-0.01477526,-0.024423249
10,-0.015449524,-0.000150647,0.009288366,-0.01477526,-0.008176599
10,-0.015449524,0.015217924,0.025844608,-0.01477526,-0.001090321
10,-0.015449524,0.070559158,0.031521767,0.005370385,0.038818432
10,-0.015449524,0.0540295,0.032488126,0.022948556,0.059645514
10,-0.015449524,0.062339505,0.032488126,0.065938465,0.087326084
11,0.07724762,0.062339505,0.022941317,0.065938465,0.118326948
11,0.07724762,0.067281349,0.016050693,0.056957544,0.134648549
11,0.07724762,0.067281349,0.011542271,0.041451091,0.113930978
11,0.07724762,0.067281349,0.029823852,0.059932419,0.120650406
11,0.07724762,0.086499167,0.01472606,0.07950003,0.162384247
11,0.07724762,0.086499167,0.01472606,0.07950003,0.162384247
11,0.07724762,0.109968445,0.002731084,0.083047593,0.14844939
11,0.07724762,0.109968445,0.021677598,0.064309695,0.131772829
11,0.07724762,0.109968445,0.034738356,0.064309695,0.127248158
11,0.07724762,0.109968445,0.060488644,0.083480269,0.118242425
11,0.07724762,0.115800352,0.060488644,0.083480269,0.118242425
11,0.07724762,0.126624895,0.082232695,0.100988653,0.118242425
11,0.07724762,0.094833441,0.082232695,0.097855741,0.095707493
11,0.07724762,0.080856603,0.082232695,0.095470916,0.077468265
11,0.07724762,0.080856603,0.078719483,0.089375308,0.05285818
11,0.07724762,0.086245163,0.066344945,0.078499136,0.02202979
11,0.07724762,0.105841814,0.066344945,0.068993362,-0.00037247
11,0.07724762,0.08570585,0.049651328,0.068993362,-0.006742903
11,0.07724762,0.059923171,0.031108244,0.051147799,-0.001050598
11,0.07724762,0.040947265,0.031108244,0.029644045,0.020053794
11,0.07724762,0.040947265,0.031108244,0.026533504,0.028607698
12,0.075874329,0.003141772,0.031108244,0.004305443,0.040628209
12,0.075874329,-0.024409262,0.016905573,-0.005583775,0.007745537
12,0.075874329,0.010791167,-0.000649803,0.009019996,0.012998778
12,0.075874329,-0.026120226,-0.028278771,-0.010159911,0.007961993
12,0.075874329,-0.016019023,-0.019403958,-0.013724266,0.007961993
12,0.075874329,-0.018686739,-0.019184868,-0.013724266,-0.006524381
12,0.075874329,-0.018686739,-0.023218148,0.000809633,0.008001722
12,0.075874329,-0.018686739,-0.027537613,-0.036133728,0.008001722
12,0.075874329,-0.018686739,-0.027537613,-0.006243085,0.030520528
12,0.075874329,-0.010271507,-0.017941201,0.00331834,0.030520528
12,0.075874329,-0.020212717,-0.017941201,-0.003612741,0.039182941
12,0.075874329,-0.023428656,-0.024090961,-0.031063189,0.019780425
12,0.075874329,0.006128136,-0.007802543,0.001841826,0.019780425
12,0.075874329,0.006128136,-0.007802543,0.023533211,0.007768656
12,0.075874329,0.006128136,0.016477823,0.023533211,0.007768656
12,0.075874329,0.006128136,-0.001956302,0.018641845,0.019121958
12,0.075874329,0.006128136,-0.001956302,0.018641845,0.019121958
1,0.058067016,0.013408444,0.008967135,0.006581881,0.000945437
1,0.058067016,0.030396492,0.021278289,-0.006589842,0.000945437
1,0.058067016,0.018628481,0.015176159,0.004304468,0.000945437
1,0.058067016,0.014865781,0.015176159,0.004304468,0.000945437
1,0.058067016,0.027627549,0.015176159,0.004304468,-0.003902973
1,0.058067016,0.053206884,0.015176159,0.044320178,-0.003835809
1,0.058067016,0.053206884,0.015176159,0.030914577,-0.003835809
1,0.058067016,0.068851727,0.024227563,0.066844259,0.015325377
1,0.058067016,0.09796976,0.008530965,0.080451976,0.002538104
1,0.058067016,0.058931337,0.008530965,0.077946189,0.002538104
1,0.058067016,0.067990384,0.024280658,0.048813933,0.022031386
1,0.058067016,0.097934821,0.024280658,0.051279636,0.01661093
1,0.058067016,0.052582295,0.024280658,0.051279636,0.039996035
1,0.058067016,0.088388105,0.038496712,0.056672533,0.021651737
1,0.058067016,0.082427561,0.038496712,0.044614471,0.026705444
1,0.058067016,0.082390792,0.046182493,0.019836708,0.008471942
1,0.058067016,0.078140349,0.052658246,0.047855185,0.008471942
1,0.058067016,0.030805752,0.039755633,0.030950535,-0.001048746
1,0.058067016,0.047121585,0.059572783,0.024043576,-0.001048746
1,0.058067016,0.076363549,0.038973876,0.002015491,0.001829147
1,0.058067016,0.072053607,0.051413459,-0.006874993,0.001754206
1,0.058067016,0.086309461,0.041819072,-0.025348408,0.018489461
1,0.058067016,0.086309461,0.024280882,-0.025348408,0.03967522
1,0.058067016,0.035981266,0.062459202,-0.025348408,0.025227577
1,0.058067016,0.030815671,0.057034455,-0.014816058,0.025227577
1,0.058067016,0.030815671,0.035052072,-0.029108474,0.025227577
2,-0.018837281,0.013897292,0.004817717,-0.020950191,-0.00262373
2,-0.018837281,-0.012761011,-0.029509594,-0.020950191,-0.00262373
2,-0.018837281,-0.012761011,-0.025196278,-0.037182747,-0.018410346
2,-0.018837281,-0.03675409,-0.000475201,-0.019622469,-0.035424696
2,-0.018837281,-0.050325594,0.007609831,-0.006154357,-0.05365563
2,-0.018837281,-0.050325594,0.030239822,-0.023448738,-0.05365563
2,-0.018837281,-0.037103373,0.011473409,-0.023448738,-0.052131492
2,-0.018837281,-0.054904366,0.027398788,-0.001158355,-0.052131492
2,-0.018837281,-0.054904366,0.027398788,-0.004249764,-0.04514678
2,-0.018837281,-0.052401646,-0.007617396,-0.004249764,-0.04514678
2,-0.018837281,-0.052401646,0.010185014,-0.036995552,-0.064486528
2,-0.018837281,-0.063614152,0.006409229,-0.036995552,-0.064486528
2,-0.018837281,-0.086378111,-0.004189956,-0.023747769,-0.083916966
2,-0.018837281,-0.071431565,-0.056318033,-0.04308468,-0.069077509
2,-0.018837281,-0.081588039,-0.075360108,-0.083389215,-0.048559436
2,-0.018837281,-0.126317483,-0.059733867,-0.112988388,-0.057931707
2,-0.018837281,-0.144108838,-0.103368264,-0.143302685,-0.102629842
2,-0.018837281,-0.114825398,-0.08817534,-0.136343529,-0.080977902
2,-0.018837281,-0.117528119,-0.099238961,-0.143812459,-0.082472207
2,-0.018837281,-0.099106189,-0.089205537,-0.141541026,-0.082204444
2,-0.018837281,-0.102334233,-0.108431721,-0.152245668,-0.090070305
2,-0.018837281,-0.102334233,-0.109252861,-0.136885709,-0.090070305
2,-0.018837281,-0.12140846,-0.117192158,-0.127161304,-0.074378152
2,-0.018837281,-0.111161758,-0.071663458,-0.127161304,-0.056851876
2,-0.018837281,-0.087061173,-0.072685527,-0.127161304,-0.058105112
2,-0.018837281,-0.087061173,-0.070705773,-0.111855146,-0.06586271
3,-0.080680847,-0.093245768,-0.039427792,-0.111855146,-0.06586271
3,-0.080680847,-0.086234651,-0.057026349,-0.111855146,-0.06586271
3,-0.080680847,-0.115969907,-0.057026349,-0.111855146,-0.079731261
3,-0.080680847,-0.094288139,-0.033157927,-0.111855146,-0.079731261
3,-0.080680847,-0.117526004,-0.092183429,-0.120976916,-0.1073205
3,-0.080680847,-0.13167273,-0.126515092,-0.117969677,-0.115584604
3,-0.080680847,-0.13167273,-0.135414025,-0.114328134,-0.099549869
3,-0.080680847,-0.087657739,-0.117181872,-0.114328134,-0.108411994
3,-0.080680847,-0.072960419,-0.113721957,-0.114328134,-0.108411994
3,-0.080680847,-0.033937263,-0.093513418,-0.082697312,-0.08815995
3,-0.080680847,-0.033937263,-0.083332435,-0.082697312,-0.100640002
3,-0.080680847,-0.033937263,-0.070647256,-0.095592642,-0.111460975
3,-0.080680847,-0.070912175,-0.080813397,-0.095592642,-0.111460975
3,-0.080680847,-0.070912175,-0.080813397,-0.104499889,-0.111460975
3,-0.080680847,-0.080863845,-0.096133065,-0.085489763,-0.103729343
3,-0.080680847,-0.092280481,-0.081354813,-0.085489763,-0.086224658
3,-0.080680847,-0.092280481,-0.027915936,-0.082809796,-0.069093864
3,-0.080680847,-0.092280481,-0.016446961,-0.026005321,-0.069093864
3,-0.080680847,-0.079783865,-0.056979727,-0.067099207,-0.069093864
3,-0.080680847,-0.079783865,-0.10170013,-0.067962906,-0.069093864
3,-0.080680847,-0.083457189,-0.114352621,-0.070889199,-0.078855715
3,-0.080680847,-0.107492404,-0.08772548,-0.070889199,-0.087205134
3,-0.080680847,-0.107492404,-0.104320648,-0.108065106,-0.098711872
4,-0.095787048,-0.125061646,-0.097934724,-0.108065106,-0.057313286
4,-0.095787048,-0.125061646,-0.126039799,-0.103676373,-0.073381423
4,-0.095787048,-0.125061646,-0.126039799,-0.121640622,-0.093608596
4,-0.095787048,-0.132372133,-0.127746343,-0.121640622,-0.093608596
4,-0.095787048,-0.132372133,-0.127746343,-0.132908777,-0.112608306
4,-0.095787048,-0.149693568,-0.154315357,-0.149296531,-0.112608306
4,-0.095787048,-0.123095371,-0.171465802,-0.149296531,-0.093232543
4,-0.095787048,-0.104233319,-0.188165902,-0.149296531,-0.082376629
4,-0.095787048,-0.104233319,-0.171395677,-0.138974636,-0.088473584
4,-0.095787048,-0.104233319,-0.137157989,-0.107878176,-0.088473584
4,-0.095787048,-0.079344979,-0.123591014,-0.113132422,-0.068608626
4,-0.095787048,-0.097559225,-0.10163757,-0.113212204,-0.05622095
4,-0.095787048,-0.077471328,-0.032159131,-0.113212204,-0.050516877
4,-0.095787048,-0.079945334,-0.032159131,-0.113212204,-0.060682535
4,-0.095787048,-0.089914176,-0.017207396,-0.099184308,-0.105894011
4,-0.095787048,-0.103890573,-0.037731233,-0.075253469,-0.105894011
4,-0.095787048,-0.129268743,-0.09111758,-0.122018727,-0.120958852
5,-0.193977356,-0.147360008,-0.063531798,-0.139318118,-0.151915735
5,-0.193977356,-0.154254944,-0.082741442,-0.161454147,-0.151915735
5,-0.193977356,-0.134102814,-0.103749234,-0.137372145,-0.151915735
5,-0.193977356,-0.144403735,-0.103749234,-0.101278497,-0.151915735
5,-0.193977356,-0.163326451,-0.103749234,-0.133351057,-0.165726609
5,-0.193977356,-0.159172173,-0.111439943,-0.118347975,-0.150612731
5,-0.193977356,-0.159172173,-0.096920433,-0.129682952,-0.132745675
5,-0.193977356,-0.159671352,-0.096920433,-0.118990886,-0.115760385
5,-0.193977356,-0.159671352,-0.09220888,-0.133387405,-0.088059793
5,-0.193977356,-0.165908044,-0.111510794,-0.123216377,-0.08860925
5,-0.193977356,-0.10528643,-0.130918735,-0.122359827,-0.09269358
5,-0.193977356,-0.128282002,-0.094276349,-0.139461271,-0.114554121
5,-0.193977356,-0.089782038,-0.094733183,-0.139461271,-0.131325352
5,-0.193977356,-0.129565134,-0.127593747,-0.160469757,-0.144294863
5,-0.193977356,-0.114811423,-0.116574545,-0.14191515,-0.147070171
5,-0.193977356,-0.121733812,-0.127042742,-0.139844349,-0.152990022
6,-0.196037292,-0.121733812,-0.090627668,-0.152268338,-0.160013623
6,-0.196037292,-0.094097975,-0.096160723,-0.152268338,-0.160013623
6,-0.196037292,-0.122326288,-0.096160723,-0.171062785,-0.146249552
6,-0.196037292,-0.117644763,-0.13944011,-0.151871779,-0.149696177
6,-0.196037292,-0.134864518,-0.13944011,-0.155488,-0.127969145
6,-0.196037292,-0.154919198,-0.123221716,-0.155488,-0.140531912
6,-0.196037292,-0.146573227,-0.123221716,-0.112279312,-0.12996211
6,-0.196037292,-0.147459982,-0.146170152,-0.130630281,-0.14949005
6,-0.196037292,-0.10178107,-0.131520266,-0.153678497,-0.14949005
6,-0.196037292,-0.10178107,-0.163983601,-0.153469944,-0.16880987
6,-0.196037292,-0.10178107,-0.152558257,-0.153469944,-0.173892698
6,-0.196037292,-0.10178107,-0.118683634,-0.173846458,-0.144182152
6,-0.196037292,-0.12587062,-0.149976759,-0.128469072,-0.159128347
6,-0.196037292,-0.147842001,-0.159984673,-0.159574341,-0.117247901
6,-0.196037292,-0.147842001,-0.160474423,-0.164864853,-0.111177588
6,-0.196037292,-0.149060569,-0.180821792,-0.145482443,-0.111177588
6,-0.196037292,-0.145883704,-0.16695569,-0.132608325,-0.117645639
6,-0.196037292,-0.110229155,-0.149299804,-0.15073504,-0.118461672
6,-0.196037292,-0.126751478,-0.157032185,-0.181960897,-0.160900463
6,-0.196037292,-0.144020671,-0.132358884,-0.173427057,-0.15664488
6,-0.196037292,-0.154953325,-0.136186759,-0.177350859,-0.163122294
6,-0.196037292,-0.119952794,-0.13820855,-0.166536316,-0.17829215
6,-0.196037292,-0.095277055,-0.159110989,-0.147172312,-0.160597563
6,-0.196037292,-0.100394687,-0.175010624,-0.178031683,-0.160597563
6,-0.196037292,-0.109611375,-0.115137636,-0.159936516,-0.135186654
6,-0.196037292,-0.122716256,-0.118515372,-0.146369618,-0.143310307
6,-0.196037292,-0.070566116,-0.129657744,-0.146369618,-0.163015011
7,-0.228996277,-0.108681824,-0.126628134,-0.185116754,-0.185804996
7,-0.228996277,-0.131197874,-0.108501113,-0.159360689,-0.198063572
7,-0.228996277,-0.125725127,-0.139328007,-0.119205008,-0.176013192
7,-0.228996277,-0.143286478,-0.122817963,-0.099811968,-0.157623808
7,-0.228996277,-0.141941583,-0.122817963,-0.118127064,-0.172799852
7,-0.228996277,-0.119778846,-0.143066381,-0.102037345,-0.200593254
7,-0.228996277,-0.119778846,-0.143066381,-0.098870261,-0.178893437
7,-0.228996277,-0.146279187,-0.138875093,-0.118869369,-0.178893437
7,-0.228996277,-0.146279187,-0.157898661,-0.108702001,-0.180596904
7,-0.228996277,-0.165819466,-0.157898661,-0.12520445,-0.200185193
7,-0.228996277,-0.173014359,-0.118324454,-0.109936816,-0.194937734
7,-0.228996277,-0.151676077,-0.096091799,-0.125917383,-0.194937734
7,-0.228996277,-0.157954125,-0.113958805,-0.105186488,-0.212057627
7,-0.228996277,-0.146526833,-0.113958805,-0.119568746,-0.199211798
7,-0.228996277,-0.124307525,-0.146998275,-0.073653192,-0.179114299
7,-0.228996277,-0.124307525,-0.14144146,-0.088505731,-0.139663714
7,-0.228996277,-0.143729492,-0.156592417,-0.110624389,-0.139663714
7,-0.228996277,-0.143729492,-0.144384829,-0.13534465,-0.161308409
7,-0.228996277,-0.123053952,-0.12337484,-0.165348854,-0.161308409
7,-0.228996277,-0.106491144,-0.138858735,-0.165348854,-0.1343047
7,-0.228996277,-0.106491144,-0.126021119,-0.137996887,-0.1343047
7,-0.228996277,-0.107431034,-0.144910283,-0.145556629,-0.109658658
7,-0.228996277,-0.107431034,-0.174199747,-0.154778355,-0.098659076
7,-0.228996277,-0.106449344,-0.149923325,-0.142312688,-0.073256664
7,-0.228996277,-0.106449344,-0.155016906,-0.085118449,-0.079016011
7,-0.228996277,-0.133971727,-0.16713054,-0.104947935,-0.09730195
7,-0.228996277,-0.127871153,-0.148912231,-0.099771475,-0.10391225
7,-0.228996277,-0.127871153,-0.120620573,-0.134588449,-0.101465124
7,-0.228996277,-0.121880121,-0.144622905,-0.106804903,-0.101465124
7,-0.228996277,-0.121880121,-0.127207753,-0.105525797,-0.119555541
8,-0.207710266,-0.097583917,-0.134191456,-0.105525797,-0.140821835
8,-0.207710266,-0.091563972,-0.159860322,-0.133992249,-0.163108324
8,-0.207710266,-0.111533824,-0.147647367,-0.152042811,-0.172643679
8,-0.207710266,-0.108510932,-0.129756218,-0.152042811,-0.147129365
8,-0.207710266,-0.108510932,-0.152155642,-0.147731221,-0.147129365
8,-0.207710266,-0.098531196,-0.143073596,-0.142924145,-0.137054169
8,-0.207710266,-0.104896251,-0.126424163,-0.142924145,-0.151636183
8,-0.207710266,-0.113530432,-0.097716607,-0.124382981,-0.129972911
8,-0.207710266,-0.098805254,-0.115949831,-0.11212457,-0.11097053
8,-0.207710266,-0.115715416,-0.139914924,-0.107022241,-0.116865609
8,-0.207710266,-0.11504281,-0.148915064,-0.111497357,-0.131761037
8,-0.207710266,-0.130551851,-0.136606392,-0.11851498,-0.111975138
8,-0.207710266,-0.137849629,-0.089370142,-0.112646865,-0.115896527
8,-0.207710266,-0.13874873,-0.112496675,-0.103982388,-0.087544976
8,-0.207710266,-0.15633137,-0.121666777,-0.103982388,-0.12585202
8,-0.207710266,-0.149138101,-0.085340358,-0.113708488,-0.112107937
8,-0.207710266,-0.149138101,-0.093932575,-0.113708488,-0.121309725
8,-0.207710266,-0.139530181,-0.118915782,-0.115114269,-0.131641394
8,-0.207710266,-0.137388154,-0.136147902,-0.12939089,-0.141201347
8,-0.207710266,-0.115887647,-0.168515136,-0.123704867,-0.141201347
9,-0.143165588,-0.10401253,-0.189349048,-0.123704867,-0.141201347
9,-0.143165588,-0.10401253,-0.178400739,-0.123704867,-0.141201347
9,-0.143165588,-0.13773817,-0.151947277,-0.125696302,-0.141201347
9,-0.143165588,-0.111636182,-0.166887242,-0.147506297,-0.157976243
9,-0.143165588,-0.127127761,-0.166887242,-0.133229766,-0.11662563
9,-0.143165588,-0.099059793,-0.175836211,-0.113327075,-0.138707832
9,-0.143165588,-0.085773793,-0.194020009,-0.113327075,-0.138707832
9,-0.143165588,-0.078988171,-0.194020009,-0.130871643,-0.161024676
9,-0.143165588,-0.077414269,-0.175105274,-0.130871643,-0.167123138
9,-0.143165588,-0.077414269,-0.170279731,-0.150518963,-0.167123138
9,-0.143165588,-0.098364868,-0.191057376,-0.129642183,-0.161355714
9,-0.143165588,-0.098364868,-0.191057376,-0.103663311,-0.161355714
9,-0.143165588,-0.098364868,-0.199848197,-0.099453698,-0.163107422
9,-0.143165588,-0.070894799,-0.199848197,-0.099453698,-0.14690068
9,-0.143165588,-0.04844924,-0.244783169,-0.116656193,-0.14690068
9,-0.143165588,-0.056608404,-0.223063803,-0.11729264,-0.099910059
9,-0.143165588,-0.101116424,-0.202628675,-0.118110843,-0.0980221
9,-0.143165588,-0.128845733,-0.202628675,-0.142334585,-0.047568335
9,-0.143165588,-0.120774683,-0.157893958,-0.142334585,-0.022612867
9,-0.143165588,-0.120774683,-0.152121115,-0.13592525,-0.077327864
9,-0.143165588,-0.120774683,-0.160699952,-0.146636458,-0.090536978
9,-0.143165588,-0.100518514,-0.135939424,-0.127247537,-0.090536978
9,-0.143165588,-0.107220639,-0.108004747,-0.127247537,-0.080628544
9,-0.143165588,-0.121771182,-0.088056575,-0.058765968,-0.074279428
9,-0.143165588,-0.108771449,-0.076315167,-0.098200325,-0.031724225
10,-0.015449524,-0.108771449,-0.088357919,-0.095365689,-0.050072494
10,-0.015449524,-0.086601366,-0.07625678,-0.095365689,-0.044205398
10,-0.015449524,-0.095265278,-0.07823751,-0.095365689,-0.014555133
10,-0.015449524,-0.086083719,-0.092037881,-0.084986226,-0.03342949
10,-0.015449524,-0.054462185,-0.099245936,-0.065707337,-0.03342949
10,-0.015449524,-0.013088725,-0.081479783,-0.047617434,-0.03342949
10,-0.015449524,-0.018730451,-0.056285571,-0.064300532,-0.023461727
10,-0.015449524,-0.018730451,-0.056285571,-0.084382903,-0.033086251
10,-0.015449524,-0.012742393,-0.050991749,-0.06983258,-0.05164206
10,-0.015449524,-0.012742393,-0.050991749,-0.06983258,-0.05164206
10,-0.015449524,0.011100635,-0.031287775,-0.06983258,-0.063761093
10,-0.015449524,0.023430084,-0.028116355,-0.060098791,-0.063761093
10,-0.015449524,0.033570788,-0.028116355,-0.067882377,-0.063761093
10,-0.015449524,0.039088462,-0.028116355,-0.067882377,-0.073746208
10,-0.015449524,0.039088462,-0.009023334,-0.041004438,-0.052276724
10,-0.015449524,0.010538379,-0.009023334,0.024679227,-0.052468784
10,-0.015449524,0.023384514,-0.02257052,0.045416577,-0.052468784
10,-0.015449524,0.003246771,-0.028878428,0.022623276,-0.048101169
10,-0.015449524,0.022335225,-0.014914209,0.013335412,-0.021331101
10,-0.015449524,0.038321944,-0.011263147,0.013335412,-0.018412579
10,-0.015449524,0.038321944,0.000888566,0.023041638,0.00240022
10,-0.015449524,0.069221656,0.002460557,0.023041638,0.037826708
11,0.07724762,0.067698461,0.002460557,0.023041638,0.037826708
11,0.07724762,0.072332725,0.011202871,0.023041638,0.045828232
11,0.07724762,0.08791825,0.055726589,0.068785424,0.090638551
11,0.07724762,0.09239397,0.080639054,0.068785424,0.090638551
11,0.07724762,0.113716089,0.080639054,0.103869083,0.081415651
11,0.07724762,0.085549748,0.053083513,0.103869083,0.110102153
11,0.07724762,0.070591241,0.044056805,0.087071594,0.104592928
11,0.07724762,0.070591241,0.044056805,0.087071594,0.119216541
11,0.07724762,0.076397996,0.036348502,0.047917798,0.119216541
11,0.07724762,0.113805064,0.043873148,0.080856964,0.142869282
11,0.07724762,0.124648484,0.042539813,0.099557933,0.123836992
11,0.07724762,0.074719271,0.04339731,0.099557933,0.164646288
11,0.07724762,0.057329581,0.04339731,0.124913943,0.144439472
11,0.07724762,0.089106312,0.026941185,0.102506363,0.135966767
11,0.07724762,0.099289598,0.024441083,0.102506363,0.135966767
11,0.07724762,0.137922832,0.045845085,0.102506363,0.152100819
11,0.07724762,0.118523705,0.030359272,0.102506363,0.128100301
11,0.07724762,0.10972519,0.041567869,0.094019916,0.128100301
11,0.07724762,0.10972519,0.056835088,0.098527564,0.116227195
11,0.07724762,0.10972519,0.057520039,0.085393807,0.096357669
11,0.07724762,0.073690025,0.060613059,0.06927037,0.061435834
12,0.075874329,0.064287116,0.060613059,0.071466725,0.008059095
12,0.075874329,0.088369995,0.084249635,0.072754919,0.011408814
12,0.075874329,0.088369995,0.07519246,0.095351819,0.008067925
12,0.075874329,0.070507779,0.07519246,0.070754164,0.003767808
12,0.075874329,0.057601694,0.07519246,0.102134536,-0.017381933
12,0.075874329,0.035194615,0.055624124,0.075917328,-0.017381933
12,0.075874329,0.009891394,0.033900481,0.054332367,-0.012681372
12,0.075874329,0.007577773,0.056326224,0.054332367,0.007285447
12,0.075874329,0.013727914,0.036719522,0.054332367,0.007285447
12,0.075874329,0.013727914,-0.00396205,0.025240172,0.007285447
12,0.075874329,0.003200438,-0.00396205,0.002747512,0.002639016
12,0.075874329,-0.014131457,-0.00396205,0.002747512,0.000268947
12,0.075874329,-0.027054578,-0.020342377,-0.001391125,0.002989486
12,0.075874329,-0.008680351,-0.020342377,0.014875273,0.002989486
12,0.075874329,-0.021925051,-0.001175432,-0.012927099,0.002989486
12,0.075874329,-0.018933028,0.012557659,-0.019700049,0.04998356
12,0.075874329,-0.00508352,0.007450455,0.018679328,0.045770922
1,0.058067016,0.015278743,0.003190704,0.035636905,0.025962787
1,0.058067016,0.067273141,-0.015584514,-0.000194435,0.012365459
1,0.058067016,0.043158619,-0.015584514,0.02499793,0.00278651
1,0.058067016,0.023654033,0.014007464,0.004333819,0.00278651
1,0.058067016,0.038863762,0.014007464,0.025271154,0.043669169
1,0.058067016,0.047015988,0.074171671,0.06122517,0.074674082
1,0.058067016,0.076070413,0.050003674,0.045670686,0.080030024
1,0.058067016,0.100992387,0.024513776,0.044741407,0.080030024
1,0.058067016,0.100992387,-0.001256971,0.033710784,0.08658083
1,0.058067016,0.059655641,0.016489143,0.033710784,0.055389936
1,0.058067016,0.056542925,0.014595572,0.042600378,0.074453791
