,Actual,402,403,404,405
9,0.010470161,0.106808056,0.086793246,0.06554556,0.040242704
10,0.019396552,0.106808056,0.067448531,0.086818935,0.057994449
10,0.019396552,0.116975074,0.067448531,0.086818935,0.07649577
10,0.019396552,0.093745598,0.082974465,0.065827178,0.082180368
10,0.019396552,0.078071847,0.052932911,0.06479511,0.063201109
10,0.019396552,0.09486301,0.052932911,0.060779716,0.091857533
10,0.019396552,0.130696576,0.081249137,0.056192517,0.079965283
10,0.019396552,0.11251829,0.094333994,0.056192517,0.049743288
10,0.019396552,0.103673211,0.101140178,0.07019024,0.049743288
10,0.019396552,0.105232219,0.087905997,0.091091819,0.06109931
10,0.019396552,0.098370974,0.073815717,0.092962392,0.043613684
10,0.019396552,0.098370974,0.065468643,0.07713405,0.018781084
10,0.019396552,0.103674116,0.074494829,0.058566555,0.015772354
10,0.019396552,0.099723136,0.080273049,0.058566555,0.029944767
10,0.019396552,0.099723136,0.057701169,0.038753085,0.008994528
10,0.019396552,0.076474885,0.057672948,0.035153062,0.004011792
10,0.019396552,0.066101863,0.058971526,0.046693299,0.022243973
10,0.019396552,0.066101863,0.058971526,0.030901394,0.022243973
10,0.019396552,0.053844329,0.051247804,0.030901394,0.029879437
10,0.019396552,0.046146613,0.018964888,0.030901394,0.010694952
10,0.019396552,0.058417765,0.000227076,0.031702142,0.024724394
10,0.019396552,0.038242071,-0.030230209,0.022815322,0.074891313
10,0.019396552,0.020251963,-0.030230209,0.013516309,0.083975267
11,0.021456489,0.020251963,-0.050074734,0.013516309,0.070141769
11,0.021456489,0.017450128,0.027641094,0.010476781,0.053843402
11,0.021456489,0.017450128,0.051155962,-0.003894321,0.060098572
11,0.021456489,0.017450128,0.066800168,-0.005943897,0.092804967
11,0.021456489,0.034850919,0.079520907,-6.31E-05,0.074962599
11,0.021456489,0.034850919,0.079520907,-6.31E-05,0.074962599
11,0.021456489,0.057825972,0.076948523,0.017444607,0.062800041
11,0.021456489,0.057825972,0.074734387,0.013533987,0.055021456
11,0.021456489,0.057825972,0.088705253,0.013533987,0.036691236
11,0.021456489,0.057825972,0.082483903,0.011920024,0.038333216
11,0.021456489,0.040661638,0.082483903,0.011920024,0.038333216
11,0.021456489,0.056585138,0.086708637,0.023172709,0.038333216
11,0.021456489,0.091543574,0.086708637,0.041575009,0.050056348
11,0.021456489,0.090564193,0.086708637,0.061153061,0.051911843
11,0.021456489,0.090564193,0.106435366,0.082963424,0.08847227
11,0.021456489,0.073083311,0.121944248,0.07504096,0.108423345
11,0.021456489,0.05993904,0.121944248,0.095236836,0.117138083
11,0.021456489,0.072125606,0.115198554,0.095236836,0.119594434
11,0.021456489,0.076734632,0.100743133,0.090991364,0.157224724
11,0.021456489,0.079091237,0.100743133,0.089759259,0.141443835
11,0.021456489,0.079091237,0.100743133,0.102858042,0.171953359
12,0.177324736,0.072201827,0.100743133,0.128090323,0.177230383
12,0.177324736,0.090584245,0.127116804,0.148003548,0.195721508
12,0.177324736,0.101290977,0.141814275,0.161939267,0.173295635
12,0.177324736,0.090033401,0.105855109,0.144807034,0.192517931
12,0.177324736,0.138009301,0.11310012,0.162932846,0.192517931
12,0.177324736,0.158830646,0.131187429,0.162932846,0.204678074
12,0.177324736,0.158830646,0.112570922,0.153550602,0.189124498
12,0.177324736,0.158830646,0.132463887,0.149199723,0.189124498
12,0.177324736,0.158830646,0.132463887,0.150184945,0.192453614
12,0.177324736,0.141848392,0.111143925,0.172252421,0.192453614
12,0.177324736,0.136067276,0.111143925,0.154005866,0.170901672
12,0.177324736,0.155860332,0.129156516,0.155719448,0.193213693
12,0.177324736,0.155380217,0.119334654,0.157142323,0.193213693
12,0.177324736,0.155380217,0.119334654,0.144998024,0.209740283
12,0.177324736,0.155380217,0.117519259,0.144998024,0.209740283
12,0.177324736,0.155380217,0.116579948,0.126933623,0.224115442
12,0.177324736,0.155380217,0.116579948,0.126933623,0.224115442
1,0.254865819,0.172057373,0.130905127,0.141901046,0.231908153
1,0.254865819,0.14911769,0.145594143,0.166831091,0.231908153
1,0.254865819,0.164716974,0.162964955,0.181289818,0.231908153
1,0.254865819,0.184206245,0.162964955,0.181289818,0.231908153
1,0.254865819,0.223603451,0.162964955,0.181289818,0.214356399
1,0.254865819,0.224403269,0.162964955,0.190642844,0.233320132
1,0.254865819,0.224403269,0.162964955,0.168965953,0.233320132
1,0.254865819,0.172692101,0.138646652,0.151135951,0.235758655
1,0.254865819,0.195205506,0.129201215,0.139299514,0.21882714
1,0.254865819,0.185718059,0.129201215,0.144962066,0.21882714
1,0.254865819,0.20545538,0.144470481,0.152873393,0.231531157
1,0.254865819,0.184919663,0.144470481,0.173891988,0.212327938
1,0.254865819,0.176167533,0.144470481,0.173891988,0.176478271
1,0.254865819,0.157459193,0.142516792,0.155733507,0.173059278
1,0.254865819,0.179065202,0.142516792,0.13665362,0.197217442
1,0.254865819,0.201815519,0.105806054,0.123906382,0.200929831
1,0.254865819,0.222643669,0.123866202,0.149554257,0.200929831
1,0.254865819,0.193782842,0.155566373,0.130732126,0.217035296
1,0.254865819,0.185007397,0.144169053,0.154659502,0.217035296
1,0.254865819,0.180415765,0.146044825,0.161102951,0.199042473
1,0.254865819,0.161082841,0.132723956,0.118494808,0.176512939
1,0.254865819,0.122605518,0.121855043,0.121865225,0.170988198
1,0.254865819,0.122605518,0.132351537,0.121865225,0.138168772
1,0.254865819,0.107420851,0.161307821,0.121865225,0.103069541
1,0.254865819,0.081013903,0.100225886,0.09146629,0.103069541
1,0.254865819,0.081013903,0.122126228,0.07072324,0.103069541
2,0.118910763,0.087674623,0.098808704,0.05041544,0.079125374
2,0.118910763,0.09108837,0.109146549,0.05041544,0.079125374
2,0.118910763,0.09108837,0.122406112,0.041124693,0.056721191
2,0.118910763,0.105004064,0.104343103,0.034799711,0.049438394
2,0.118910763,0.093192206,0.092711154,0.050400682,0.031447838
2,0.118910763,0.093192206,0.097196022,0.042683858,0.031447838
2,0.118910763,0.11489609,0.081500316,0.042683858,0.053709683
2,0.118910763,0.105587196,0.090738871,0.040351273,0.053709683
2,0.118910763,0.105587196,0.090738871,0.045616308,0.049978858
2,0.118910763,0.114336895,0.089295778,0.045616308,0.049978858
2,0.118910763,0.114336895,0.091850611,0.060447432,0.056246392
2,0.118910763,0.093644641,0.067400475,0.060447432,0.056246392
2,0.118910763,0.088109663,0.084244364,0.074678888,0.068062388
2,0.118910763,0.089222739,0.100369432,0.076065213,0.083316586
2,0.118910763,0.082009209,0.075349998,0.029648056,0.082123516
2,0.118910763,0.053081342,0.075533623,0.070343388,0.07847174
2,0.118910763,0.056908241,0.053179552,0.080709887,0.067290971
2,0.118910763,0.08317829,0.063771653,0.099047802,0.090120936
2,0.118910763,0.113511635,0.08578036,0.105969693,0.121674292
2,0.118910763,0.111637714,0.103329059,0.13728065,0.147509928
2,0.118910763,0.109482504,0.084306632,0.11553585,0.165827636
2,0.118910763,0.109482504,0.103453927,0.135508587,0.165827636
2,0.118910763,0.11151645,0.089115599,0.150746751,0.182176521
2,0.118910763,0.134425223,0.096481781,0.150746751,0.171403203
2,0.118910763,0.132813459,0.11492793,0.150746751,0.191573525
2,0.118910763,0.132813459,0.152966829,0.169344168,0.211412992
3,0.281694002,0.141715144,0.121007567,0.169344168,0.211412992
3,0.281694002,0.166873852,0.132952513,0.169344168,0.211412992
3,0.281694002,0.149452932,0.132952513,0.169344168,0.173837559
3,0.281694002,0.147188219,0.120102539,0.169344168,0.173837559
3,0.281694002,0.140075954,0.088441105,0.139678282,0.150994721
3,0.281694002,0.126144746,0.069215481,0.112460429,0.131669559
3,0.281694002,0.126144746,0.104922891,0.132132921,0.148813859
3,0.281694002,0.120821636,0.118637606,0.132132921,0.165157226
3,0.281694002,0.107493325,0.136744394,0.132132921,0.165157226
3,0.281694002,0.121041368,0.136789219,0.122976444,0.175815268
3,0.281694002,0.121041368,0.119263806,0.122976444,0.16144811
3,0.281694002,0.121041368,0.118592964,0.140979158,0.177761015
3,0.281694002,0.146268213,0.146967717,0.140979158,0.177761015
3,0.281694002,0.146268213,0.146967717,0.158914104,0.177761015
3,0.281694002,0.124666336,0.121039253,0.15164379,0.171493042
3,0.281694002,0.105516697,0.142338678,0.15164379,0.161779166
3,0.281694002,0.105516697,0.138357908,0.123809486,0.171465658
3,0.281694002,0.105516697,0.11749711,0.116644999,0.171465658
3,0.281694002,0.143311441,0.139248891,0.11824018,0.171465658
3,0.281694002,0.143311441,0.15649634,0.140416743,0.171465658
3,0.281694002,0.116188959,0.17455097,0.157543808,0.136197692
3,0.281694002,0.130245873,0.177946206,0.157543808,0.119916748
3,0.281694002,0.130245873,0.1682295,0.127837903,0.092707666
4,0.12307993,0.121045189,0.137027847,0.127837903,0.07370448
4,0.12307993,0.121045189,0.115538422,0.134425891,0.064442537
4,0.12307993,0.121045189,0.115538422,0.129933084,0.06152078
4,0.12307993,0.101196046,0.092035312,0.129933084,0.06152078
4,0.12307993,0.101196046,0.092035312,0.144884279,0.058928544
4,0.12307993,0.111607893,0.090590724,0.111665802,0.058928544
4,0.12307993,0.092476307,0.103007098,0.111665802,0.063778304
4,0.12307993,0.098031135,0.096535022,0.111665802,0.057054995
4,0.12307993,0.098031135,0.102880287,0.128867176,0.075161255
4,0.12307993,0.098031135,0.096185482,0.09707201,0.075161255
4,0.12307993,0.117659041,0.11122393,0.092340221,0.057688559
4,0.12307993,0.119861311,0.113424557,0.087097115,0.076500047
4,0.12307993,0.093194907,0.11506557,0.087097115,0.104830352
4,0.12307993,0.068828796,0.11506557,0.087097115,0.138748157
4,0.12307993,0.050345074,0.123864694,0.105243547,0.12847301
4,0.12307993,0.067992819,0.165772838,0.075886404,0.12847301
4,0.12307993,0.025320462,0.087554053,0.072209223,0.11291007
5,0.137499448,0.043131724,0.09582824,0.066055313,0.091038262
5,0.137499448,0.060154412,0.087564922,0.049653245,0.091038262
5,0.137499448,0.081324144,0.087254973,0.064394918,0.091038262
5,0.137499448,0.064612054,0.087254973,0.054341593,0.091038262
5,0.137499448,0.061919954,0.087254973,0.03553593,0.078610281
5,0.137499448,0.083799154,0.065000071,0.050107307,0.078097837
5,0.137499448,0.083799154,0.070003851,0.067892026,0.084990541
5,0.137499448,0.10168024,0.070003851,0.088595326,0.125947336
5,0.137499448,0.10168024,0.093617644,0.077195595,0.125333335
5,0.137499448,0.12075217,0.079510182,0.077240586,0.080297601
5,0.137499448,0.135568387,0.060632271,0.045290856,0.112051556
5,0.137499448,0.120534033,0.071871296,0.034856589,0.120056167
5,0.137499448,0.121509756,0.086232076,0.034856589,0.134701048
5,0.137499448,0.105451046,0.061903308,0.037553033,0.148519399
5,0.137499448,0.096835203,0.077700974,0.048786982,0.127472829
5,0.137499448,0.097718727,0.054547211,0.086414322,0.151867988
6,0.267274611,0.097718727,0.084139749,0.073317873,0.125583489
6,0.267274611,0.078884498,0.0788523,0.073317873,0.125583489
6,0.267274611,0.065169388,0.0788523,0.056198918,0.143352875
6,0.267274611,0.085940857,0.084552187,0.06280767,0.124720284
6,0.267274611,0.095824308,0.084552187,0.031036066,0.118113387
6,0.267274611,0.070593855,0.096197812,0.031036066,0.10202342
6,0.267274611,0.087111894,0.096197812,0.040557984,0.094655332
6,0.267274611,0.100254727,0.11038619,0.034831809,0.078176442
6,0.267274611,0.095797965,0.133759348,0.026968151,0.078176442
6,0.267274611,0.095797965,0.140839863,0.046975302,0.077847591
6,0.267274611,0.095797965,0.157809188,0.046975302,0.081579606
6,0.267274611,0.095797965,0.165460595,0.03132267,0.090240642
6,0.267274611,0.079816457,0.18524787,0.029584112,0.079183237
6,0.267274611,0.094507698,0.163306915,0.051309441,0.092668319
6,0.267274611,0.094507698,0.140980381,0.031847988,0.114134515
6,0.267274611,0.075078315,0.098801313,0.068545715,0.114134515
6,0.267274611,0.092990187,0.07654547,0.085274694,0.120480233
6,0.267274611,0.086034025,0.092544683,0.085672449,0.140666836
6,0.267274611,0.099317037,0.074101394,0.092303057,0.123508684
6,0.267274611,0.091984053,0.096915809,0.113703523,0.113933941
6,0.267274611,0.073082912,0.093450304,0.090005405,0.132669892
6,0.267274611,0.035640659,0.111607321,0.045619501,0.113264612
6,0.267274611,0.062541731,0.120635169,0.052654006,0.099522032
6,0.267274611,0.068693956,0.108903239,0.046462564,0.099522032
6,0.267274611,0.097032344,0.077660558,0.056276722,0.105727069
6,0.267274611,0.083977495,0.100085586,0.076236736,0.082838663
6,0.267274611,0.095606969,0.085520844,0.076236736,0.080387783
7,0.114840201,0.096066966,0.112780288,0.061058524,0.083713651
7,0.114840201,0.083134283,0.117588688,0.067784511,0.097831987
7,0.114840201,0.059167594,0.094698271,0.042333851,0.104509956
7,0.114840201,0.045403287,0.084470435,0.048081129,0.097903769
7,0.114840201,0.064869917,0.084470435,0.03172543,0.085500023
7,0.114840201,0.064190485,0.074794333,0.006725029,0.084502188
7,0.114840201,0.064190485,0.074794333,0.030928007,0.082013942
7,0.114840201,0.055922185,0.083303489,0.021868302,0.082013942
7,0.114840201,0.055922185,0.080387854,0.037109743,0.076973057
7,0.114840201,0.068498668,0.080387854,0.018971142,0.080676926
7,0.114840201,0.050174018,0.103289709,0.030045127,0.097848482
7,0.114840201,0.058032221,0.106935564,0.020756351,0.097848482
7,0.114840201,0.075550331,0.09074399,0.040388071,0.092617502
7,0.114840201,0.099152839,0.09074399,0.026913549,0.079549434
7,0.114840201,0.074990987,0.081741894,0.041076896,0.081206798
7,0.114840201,0.074990987,0.071679477,0.059883297,0.080697175
7,0.114840201,0.066377947,0.05685479,0.055611822,0.080697175
7,0.114840201,0.066377947,0.062633235,0.049687977,0.065994325
7,0.114840201,0.066987538,0.0482211,-0.01149646,0.065994325
7,0.114840201,0.059822332,0.033369824,-0.01149646,0.070675384
7,0.114840201,0.059822332,0.068161199,-0.008764527,0.070675384
7,0.114840201,0.100682125,0.084415031,0.012414368,0.093295633
7,0.114840201,0.100682125,0.100365705,0.049467409,0.087408291
7,0.114840201,0.121924718,0.096887606,0.065038434,0.109608726
7,0.114840201,0.121924718,0.073508443,0.093976166,0.088644443
7,0.114840201,0.105775227,0.111393939,0.104929859,0.094801655
7,0.114840201,0.085094579,0.095854947,0.076431675,0.101116318
7,0.114840201,0.085094579,0.075480664,0.025660373,0.070428782
7,0.114840201,0.067113897,0.073891805,0.016861412,0.070428782
7,0.114840201,0.067113897,0.066026252,0.008186291,0.05669186
8,0.00909687,0.023198628,0.045693577,0.008186291,0.043047467
8,0.00909687,0.024939714,0.036571104,0.007623132,0.0188026
8,0.00909687,0.018021091,0.064288224,0.003875515,0.002250993
8,0.00909687,0.045555527,0.076980021,0.003875515,0.00476458
8,0.00909687,0.045555527,0.071507059,0.009019847,0.00476458
8,0.00909687,0.091662771,0.052964401,-0.013704506,0.02165671
8,0.00909687,0.087110151,0.044504237,-0.013704506,-0.001478874
8,0.00909687,0.046821202,0.07159676,-0.015889492,-0.014155886
8,0.00909687,0.072883887,0.090807779,-0.005885871,0.007696368
8,0.00909687,0.028624087,0.057019174,0.014206689,0.025383404
8,0.00909687,0.00822085,0.077922999,-0.0077588,0.013412245
8,0.00909687,0.002629395,0.070030652,-0.030416099,0.051847431
8,0.00909687,-0.043582167,0.082162749,-0.023272342,0.070363853
8,0.00909687,-0.023215614,0.13006497,-0.020416969,0.072660681
8,0.00909687,-0.016032029,0.114109506,-0.020416969,0.03184437
8,0.00909687,0.006592962,0.058790662,-0.037927923,0.021264634
8,0.00909687,0.006592962,0.058463526,-0.037927923,-0.002865705
8,0.00909687,-0.012418866,0.053706308,-0.029377486,-0.019230213
8,0.00909687,-0.004874494,0.032153446,-0.043190761,0.006920917
8,0.00909687,-0.022029445,0.064380143,-0.002629092,0.006920917
9,0.010470161,-0.005660049,0.073602088,-0.002629092,0.006920917
9,0.010470161,-0.005660049,0.048293473,-0.002629092,0.006920917
9,0.010470161,0.015443424,0.062928288,0.020595472,0.006920917
9,0.010470161,0.009847802,0.061200884,0.043123864,0.015666703
9,0.010470161,0.025235834,0.061200884,0.064472058,0.020449423
9,0.010470161,0.019892567,0.091433296,0.075657237,0.025440553
9,0.010470161,0.005764327,0.088010647,0.075657237,0.025440553
9,0.010470161,0.020050278,0.088010647,0.08754397,0.018582586
9,0.010470161,0.001510561,0.093370135,0.08754397,0.006767685
9,0.010470161,0.001510561,0.112347046,0.097318239,0.006767685
9,0.010470161,0.013005144,0.103287062,0.100184325,0.033018696
9,0.010470161,0.013005144,0.103287062,0.099757149,0.033018696
9,0.010470161,0.013005144,0.083392797,0.100182994,0.014188598
9,0.010470161,0.04013835,0.083392797,0.100182994,0.033421117
9,0.010470161,0.045586531,0.109947194,0.087832156,0.033421117
9,0.010470161,0.060811126,0.1128926,0.066940906,0.066604674
9,0.010470161,0.06497175,0.114630633,0.067700513,0.070153991
9,0.010470161,0.059355813,0.114630633,0.045073703,0.080072031
9,0.010470161,0.07442441,0.117957506,0.045073703,0.084348704
9,0.010470161,0.07442441,0.093849374,0.071605669,0.119989469
9,0.010470161,0.07442441,0.127461479,0.049757891,0.089973032
9,0.010470161,0.09303854,0.116510686,0.059170366,0.089973032
9,0.010470161,0.102114148,0.097551486,0.059170366,0.072364201
9,0.010470161,0.08429754,0.070892053,0.067529582,0.063519233
9,0.010470161,0.059544721,0.05438779,0.006589231,0.056844859
10,0.019396552,0.059544721,0.035664525,0.045137005,0.061239991
10,0.019396552,0.061691403,0.058421344,0.045137005,0.040319238
10,0.019396552,0.0841338,0.077071715,0.045137005,0.04785274
10,0.019396552,0.10317658,0.106930096,0.060599732,0.047432965
10,0.019396552,0.118191172,0.124402966,0.051560055,0.047432965
10,0.019396552,0.119934846,0.117703307,0.041529112,0.047432965
10,0.019396552,0.127833349,0.124414612,0.049353302,0.063230235
10,0.019396552,0.127833349,0.124414612,0.05584795,0.045918371
10,0.019396552,0.110670382,0.101964299,0.061835778,0.026500088
10,0.019396552,0.110670382,0.101964299,0.061835778,0.026500088
10,0.019396552,0.130437416,0.118311275,0.061835778,0.012662965
10,0.019396552,0.107540205,0.094078331,0.084021642,0.012662965
10,0.019396552,0.116265924,0.094078331,0.065217877,0.012662965
10,0.019396552,0.099202819,0.094078331,0.065217877,-0.002372329
10,0.019396552,0.099202819,0.087872856,0.072624662,0.011198233
10,0.019396552,0.09562061,0.087872856,0.059146989,0.033192594
10,0.019396552,0.078453093,0.07544165,0.052849466,0.033192594
10,0.019396552,0.068539504,0.054663038,0.0483311,0.013881524
10,0.019396552,0.071513422,0.039566465,0.066673582,-0.006208293
10,0.019396552,0.082669078,0.071240244,0.066673582,0.012928336
10,0.019396552,0.082669078,0.088974087,0.053852241,0.027896117
10,0.019396552,0.093574256,0.067693978,0.053852241,0.037368509
11,0.021456489,0.073324981,0.067693978,0.053852241,0.037368509
11,0.021456489,0.092251756,0.049752294,0.053852241,0.019551103
11,0.021456489,0.085468508,0.038955715,0.04262243,0.026025942
11,0.021456489,0.065710953,0.030562167,0.04262243,0.026025942
11,0.021456489,0.066858994,0.030562167,0.031501804,0.030667865
11,0.021456489,0.04532075,0.047528659,0.031501804,0.023678763
11,0.021456489,0.034904925,0.068087444,0.024044625,0.060891204
11,0.021456489,0.034904925,0.068087444,0.024044625,0.050188485
11,0.021456489,0.039043086,0.079650335,0.004100713,0.050188485
11,0.021456489,0.04609628,0.055507479,0.032993495,0.045786937
11,0.021456489,0.069786658,0.076183332,0.034986882,0.034810996
11,0.021456489,0.051186389,0.094474831,0.034986882,0.029934366
11,0.021456489,0.046093837,0.094474831,0.032427036,0.023781274
11,0.021456489,0.063635241,0.135815859,0.020779926,0.029850582
11,0.021456489,0.056114484,0.09548871,0.020779926,0.029850582
11,0.021456489,0.055658,0.099896563,0.020779926,0.044421581
11,0.021456489,0.068089345,0.112035823,0.020779926,0.050976521
11,0.021456489,0.104673409,0.096193588,0.039287739,0.050976521
11,0.021456489,0.104673409,0.06479801,0.056922149,0.066677847
11,0.021456489,0.104673409,0.085998263,0.037509778,0.100223797
11,0.021456489,0.057970459,0.085452335,0.04011793,0.083565239
12,0.177324736,0.081903181,0.085452335,0.062736248,0.092867565
12,0.177324736,0.10503062,0.103505554,0.083246628,0.114569372
12,0.177324736,0.10503062,0.104492855,0.086601429,0.135962006
12,0.177324736,0.104797517,0.104492855,0.113966206,0.154811428
12,0.177324736,0.087705812,0.104492855,0.10695375,0.162196984
12,0.177324736,0.096323172,0.106830125,0.104470834,0.162196984
12,0.177324736,0.12400836,0.102361612,0.106522822,0.17946131
12,0.177324736,0.131424752,0.0989613,0.106522822,0.190401745
12,0.177324736,0.126761037,0.099308333,0.106522822,0.190401745
12,0.177324736,0.126761037,0.085088091,0.097328742,0.190401745
12,0.177324736,0.110082824,0.085088091,0.120366436,0.169178206
12,0.177324736,0.088558902,0.085088091,0.120366436,0.16662858
12,0.177324736,0.105110584,0.076635918,0.13823881,0.167518529
12,0.177324736,0.113358138,0.076635918,0.129482983,0.167518529
12,0.177324736,0.096378667,0.057675145,0.113775,0.167518529
12,0.177324736,0.117471714,0.0798855,0.131772271,0.148075355
12,0.177324736,0.129153564,0.102372975,0.148366369,0.166490202
1,0.254865819,0.124759249,0.121687886,0.139003313,0.146721658
1,0.254865819,0.135112059,0.130844115,0.142180601,0.163550759
1,0.254865819,0.189750019,0.130844115,0.158090533,0.225339343
1,0.254865819,0.184177564,0.130414131,0.164133024,0.225339343
1,0.254865819,0.146511771,0.130414131,0.129384008,0.215687456
1,0.254865819,0.132581871,0.109613547,0.100674986,0.192320418
1,0.254865819,0.131153638,0.093572991,0.08594895,0.172489472
1,0.254865819,0.13375146,0.089324014,0.067331125,0.172489472
1,0.254865819,0.13375146,0.104392797,0.088838155,0.208494563
1,0.254865819,0.130890337,0.113945106,0.088838155,0.198066919
1,0.254865819,0.167242459,0.137332143,0.129614399,0.180027074
1,0.254865819,0.167242459,0.169247624,0.150774236,0.192203058
1,0.254865819,0.188989904,0.169247624,0.170431545,0.224336973
1,0.254865819,0.19699922,0.169247624,0.170431545,0.229631477
1,0.254865819,0.19699922,0.169247624,0.170431545,0.234006179
1,0.254865819,0.192123234,0.155286017,0.170068359,0.234006179
1,0.254865819,0.197433715,0.180269241,0.170068359,0.240121766
1,0.254865819,0.223245516,0.180269241,0.170068359,0.239742858
1,0.254865819,0.223245516,0.156963683,0.188696637,0.251889464
1,0.254865819,0.233286552,0.15893735,0.188696637,0.249604531
1,0.254865819,0.233286552,0.15893735,0.178986745,0.215984925
1,0.254865819,0.250040791,0.179357555,0.197918152,0.23295642
1,0.254865819,0.244867723,0.179357555,0.197918152,0.230615866
1,0.254865819,0.247326199,0.167347441,0.197918152,0.245809473
1,0.254865819,0.22603706,0.167347441,0.197918152,0.260078208
1,0.254865819,0.24087232,0.167347441,0.170687608,0.260078208
2,0.118910763,0.22962535,0.171348238,0.164922833,0.244145948
2,0.118910763,0.22962535,0.171348238,0.181562436,0.250030717
2,0.118910763,0.239429966,0.171348238,0.181980894,0.217690868
2,0.118910763,0.253942932,0.182683195,0.181980894,0.228919222
2,0.118910763,0.230953699,0.164884602,0.181980894,0.228919222
2,0.118910763,0.236027209,0.160425885,0.187997157,0.228919222
2,0.118910763,0.232181171,0.160425885,0.187997157,0.228919222
2,0.118910763,0.22944614,0.167935959,0.198745736,0.246986017
2,0.118910763,0.250367321,0.167935959,0.198745736,0.224298724
2,0.118910763,0.227691356,0.167935959,0.198745736,0.244164689
2,0.118910763,0.218535474,0.153722561,0.198745736,0.242668386
2,0.118910763,0.23526537,0.17631595,0.211563336,0.242668386
2,0.118910763,0.23526537,0.17631595,0.189280713,0.242668386
2,0.118910763,0.234261568,0.162607783,0.191109721,0.242668386
2,0.118910763,0.234261568,0.162607783,0.17437454,0.242668386
2,0.118910763,0.21268562,0.140744636,0.17437454,0.223418443
